,Date,Open,High,Low,Close,Adj Close,Volume,Ticker
28,2023-07-28,45.889999,45.919998,44.720001,44.98,43.866066,2715100,BK
29,2023-07-31,45.220001,45.529999,45.080002,45.360001,44.236652,2534000,BK
30,2023-08-01,45.209999,45.400002,44.68,45.16,44.041607,3401500,BK
31,2023-08-02,44.630001,45.279999,44.41,45.23,44.109871,4120000,BK
32,2023-08-03,45.139999,45.77,44.970001,45.560001,44.431702,5054900,BK
33,2023-08-04,45.5,46.099998,45.27,45.389999,44.265911,3625900,BK
34,2023-08-07,45.59,46.509998,45.529999,46.330002,45.182632,4616500,BK
35,2023-08-08,45.27,45.82,44.939999,45.720001,44.587738,3903000,BK
36,2023-08-09,45.689999,46.029999,45.240002,45.27,44.148884,3661900,BK
37,2023-08-10,45.450001,46.009998,45.380001,45.889999,44.753529,3921200,BK
38,2023-08-11,45.619999,46.139999,45.57,46.009998,44.870556,3630500,BK
39,2023-08-14,45.860001,45.900002,45.110001,45.18,44.061108,3520300,BK
40,2023-08-15,44.630001,44.93,44.150002,44.400002,43.30043,3190700,BK
41,2023-08-16,44.240002,44.43,44.049999,44.119999,43.027363,2514800,BK
42,2023-08-17,44.439999,44.560001,43.919998,44.099998,43.007854,2960500,BK
43,2023-08-18,43.709999,44.290001,43.630001,44.02,42.92984,2614300,BK
44,2023-08-21,44.009998,44.130001,43.220001,43.759998,42.676277,2943500,BK
45,2023-08-22,43.939999,43.959999,42.77,42.810001,41.749809,2906600,BK
46,2023-08-23,42.950001,43.59,42.75,43.529999,42.451969,3070200,BK
47,2023-08-24,43.369999,44.360001,43.369999,43.57,42.490982,3081200,BK
48,2023-08-25,43.689999,44.0,43.290001,43.73,42.647018,2951500,BK
49,2023-08-28,43.98,44.580002,43.959999,44.25,43.15414,1996300,BK
50,2023-08-29,44.369999,44.59,44.049999,44.34,43.241913,2571200,BK
51,2023-08-30,44.389999,44.75,44.27,44.490002,43.388203,2849100,BK
52,2023-08-31,44.669998,44.91,44.419998,44.869999,43.758785,5077200,BK
53,2023-09-01,45.25,45.759998,45.07,45.419998,44.295166,5147600,BK
54,2023-09-05,45.400002,45.919998,45.150002,45.200001,44.080616,4542900,BK
55,2023-09-06,45.0,45.259998,44.52,44.68,43.573494,3895000,BK
56,2023-09-07,44.619999,45.060001,44.619999,44.849998,43.739285,3860500,BK
57,2023-09-08,44.810001,44.959999,44.259998,44.779999,43.671017,5480500,BK
58,2023-09-11,45.25,45.82,44.759998,44.919998,43.807549,8145300,BK
59,2023-09-12,44.990002,45.810001,44.75,45.380001,44.256157,5926900,BK
60,2023-09-13,45.73,45.77,45.029999,45.27,44.148884,5613400,BK
61,2023-09-14,45.700001,46.259998,45.389999,45.82,44.685261,4336000,BK
62,2023-09-15,45.419998,45.619999,45.0,45.209999,44.09037,16216000,BK
63,2023-09-18,45.060001,45.099998,44.59,44.799999,43.690521,3872200,BK
64,2023-09-19,44.810001,44.959999,44.049999,44.119999,43.027363,3372800,BK
65,2023-09-20,44.360001,44.52,43.650002,43.700001,42.617764,4151400,BK
66,2023-09-21,43.540001,43.68,43.09,43.16,42.091137,3411200,BK
67,2023-09-22,43.200001,43.279999,42.580002,42.700001,41.642532,2981100,BK
68,2023-09-25,42.439999,42.98,42.299999,42.889999,41.82782,2196500,BK
69,2023-09-26,42.5,42.830002,42.130001,42.25,41.203674,3160400,BK
70,2023-09-27,42.439999,42.509998,41.91,42.169998,41.125648,3108000,BK
71,2023-09-28,42.169998,42.900002,42.150002,42.68,41.623024,2793100,BK
72,2023-09-29,43.0,43.369999,42.5,42.650002,41.593773,3394800,BK
73,2023-10-02,42.59,42.68,41.860001,42.07,41.028126,2738000,BK
74,2023-10-03,41.529999,41.709999,41.18,41.32,40.296707,3426300,BK
75,2023-10-04,41.310001,41.43,40.709999,41.240002,40.218689,3056500,BK
76,2023-10-05,40.93,41.779999,40.869999,41.689999,40.657539,3936400,BK
77,2023-10-06,41.549999,42.369999,41.16,42.150002,41.106152,3673100,BK
78,2023-10-09,41.639999,42.130001,41.630001,41.93,40.891602,3415500,BK
79,2023-10-10,42.169998,42.610001,42.009998,42.299999,41.252434,3103700,BK
80,2023-10-11,42.18,42.57,41.919998,42.150002,41.106152,2979300,BK
81,2023-10-12,42.32,42.330002,40.779999,41.25,40.228439,6274700,BK
82,2023-10-13,41.439999,41.990002,41.029999,41.18,40.160172,3921000,BK
83,2023-10-16,41.540001,42.099998,41.400002,41.84,40.803825,4289800,BK
84,2023-10-17,41.0,43.919998,39.66,43.439999,42.364201,17157700,BK
85,2023-10-18,43.310001,44.110001,43.09,43.150002,42.081387,6832300,BK
86,2023-10-19,43.25,43.419998,42.110001,42.189999,41.145161,5829300,BK
87,2023-10-20,42.049999,42.25,41.16,41.66,40.628284,4388800,BK
88,2023-10-23,41.549999,41.900002,41.360001,41.490002,40.462494,4688200,BK
89,2023-10-24,41.57,42.380001,41.400002,41.77,40.735561,3848200,BK
90,2023-10-25,41.59,42.0,41.279999,41.849998,40.813576,5640300,BK
91,2023-10-26,41.439999,42.529999,41.439999,42.119999,41.493313,5049300,BK
92,2023-10-27,41.98,42.029999,41.5,41.630001,41.010605,5848600,BK
93,2023-10-30,42.099998,42.549999,41.799999,42.34,41.710041,3817800,BK
94,2023-10-31,42.32,42.650002,42.18,42.5,41.867661,3662000,BK
95,2023-11-01,42.5,43.369999,42.419998,43.169998,42.527687,5906000,BK
96,2023-11-02,43.599998,44.349998,43.459999,44.240002,43.581772,7494400,BK
97,2023-11-03,44.91,45.529999,44.720001,45.25,44.576744,4432800,BK
98,2023-11-06,45.32,45.419998,44.549999,44.990002,44.320614,4017700,BK
99,2023-11-07,44.689999,45.209999,44.560001,44.59,43.926563,3717600,BK
100,2023-11-08,44.73,45.09,44.32,44.970001,44.300911,4320900,BK
101,2023-11-09,45.419998,46.009998,44.93,45.040001,44.369869,6671300,BK
102,2023-11-10,45.32,45.720001,45.130001,45.66,44.980644,3596900,BK
103,2023-11-13,45.32,45.650002,45.220001,45.400002,44.724514,2005200,BK
104,2023-11-14,46.0,46.869999,46.0,46.450001,45.758892,7886300,BK
105,2023-11-15,46.57,47.150002,46.549999,46.57,45.877106,8012600,BK
106,2023-11-16,46.549999,46.869999,46.040001,46.48,45.788445,3904100,BK
107,2023-11-17,46.970001,47.200001,46.68,47.200001,46.497734,5925000,BK
108,2023-11-20,47.240002,47.389999,46.759998,47.119999,46.418922,4790100,BK
109,2023-11-21,47.09,47.369999,46.900002,46.93,46.23175,9193200,BK
110,2023-11-22,47.009998,47.310001,46.709999,47.220001,46.517437,2850900,BK
111,2023-11-24,47.25,47.470001,47.040001,47.349998,46.6455,1552200,BK
112,2023-11-27,47.119999,47.220001,46.810001,47.0,46.300709,4074500,BK
113,2023-11-28,47.02,47.400002,46.810001,47.099998,46.39922,3977000,BK
114,2023-11-29,47.27,47.880001,47.23,47.549999,46.842522,2818500,BK
115,2023-11-30,47.720001,48.369999,47.439999,48.32,47.601067,6043900,BK
116,2023-12-01,48.23,48.98,48.049999,48.709999,47.985264,3274200,BK
117,2023-12-04,48.299999,48.970001,48.139999,48.68,47.955711,3668400,BK
118,2023-12-05,48.580002,48.73,48.07,48.43,47.709431,2862000,BK
119,2023-12-06,48.689999,49.34,47.48,47.52,46.812969,6061500,BK
120,2023-12-07,47.790001,48.439999,47.599998,48.43,47.709431,4773100,BK
121,2023-12-08,48.5,49.240002,48.34,49.060001,48.330059,3668800,BK
122,2023-12-11,49.150002,49.740002,49.150002,49.549999,48.812767,4174400,BK
123,2023-12-12,49.540001,50.139999,49.48,49.91,49.167408,3382200,BK
124,2023-12-13,49.950001,50.959999,49.73,50.950001,50.191936,5107400,BK
125,2023-12-14,51.48,51.990002,51.32,51.619999,50.851967,7383100,BK
126,2023-12-15,51.290001,51.740002,51.099998,51.630001,50.86182,8085700,BK
127,2023-12-18,52.049999,52.080002,51.32,51.43,50.664795,4751200,BK
128,2023-12-19,51.41,51.790001,51.119999,51.709999,50.940628,3933700,BK
129,2023-12-20,51.509998,51.93,50.869999,50.900002,50.142681,3440800,BK
130,2023-12-21,51.049999,51.48,50.900002,51.400002,50.635242,3020200,BK
131,2023-12-22,51.59,51.880001,51.330002,51.470001,50.704201,2484600,BK
132,2023-12-26,51.439999,51.98,51.349998,51.970001,51.196762,1497700,BK
133,2023-12-27,51.939999,52.139999,51.66,52.07,51.295273,1651300,BK
134,2023-12-28,52.009998,52.32,52.009998,52.220001,51.443043,1783300,BK
135,2023-12-29,52.200001,52.299999,51.880001,52.049999,51.27557,1853100,BK
136,2024-01-02,52.0,52.580002,51.939999,52.380001,51.600658,2778600,BK
137,2024-01-03,52.439999,52.5,51.790001,51.799999,51.029289,3172900,BK
138,2024-01-04,51.98,52.540001,51.869999,52.009998,51.236164,3868300,BK
139,2024-01-05,51.860001,52.759998,51.860001,52.389999,51.610508,2778800,BK
140,2024-01-08,52.400002,52.779999,52.09,52.700001,51.915897,3496300,BK
141,2024-01-09,52.52,53.18,52.349998,52.950001,52.162178,4932300,BK
142,2024-01-10,52.779999,52.93,52.419998,52.73,51.94545,4502600,BK
143,2024-01-11,52.490002,52.810001,52.209999,52.73,51.94545,6656200,BK
144,2024-01-12,55.0,55.279999,54.060001,54.849998,54.033905,8419300,BK
145,2024-01-16,55.0,55.470001,54.580002,55.389999,54.565872,7344500,BK
146,2024-01-17,54.84,55.32,54.619999,54.860001,54.043758,5553100,BK
147,2024-01-18,54.849998,54.98,53.990002,54.639999,53.827034,3682200,BK
148,2024-01-19,54.529999,55.189999,54.279999,55.040001,54.64109,7173800,BK
149,2024-01-22,55.110001,55.560001,54.740002,54.830002,54.432613,5682700,BK
150,2024-01-23,54.599998,55.009998,54.5,54.810001,54.412758,3234500,BK
151,2024-01-24,54.950001,55.310001,54.73,54.91,54.512032,3884500,BK
152,2024-01-25,55.139999,55.560001,54.860001,55.34,54.938915,5024700,BK
153,2024-01-26,55.459999,55.830002,55.130001,55.330002,54.928989,3115500,BK
154,2024-01-29,55.16,55.939999,55.139999,55.900002,55.494858,5418900,BK
155,2024-01-30,56.16,56.25,55.720001,56.040001,55.633842,3817200,BK
156,2024-01-31,55.880001,56.43,55.450001,55.459999,55.058044,3993400,BK
157,2024-02-01,55.5,55.830002,54.68,55.5,55.097755,3594600,BK
158,2024-02-02,55.490002,56.130001,55.43,55.630001,55.226814,4148500,BK
159,2024-02-05,55.27,55.369999,54.779999,55.009998,54.611305,4354400,BK
160,2024-02-06,54.900002,55.330002,54.889999,55.060001,54.660946,3844200,BK
161,2024-02-07,55.130001,55.450001,54.66,55.27,54.869423,3391000,BK
162,2024-02-08,55.07,55.400002,54.669998,55.110001,54.710583,2901300,BK
163,2024-02-09,55.009998,55.360001,54.830002,55.220001,54.819786,2625600,BK
164,2024-02-12,55.119999,56.049999,55.040001,55.619999,55.216885,4404100,BK
165,2024-02-13,55.009998,55.139999,53.400002,53.889999,53.499424,3888800,BK
166,2024-02-14,54.389999,54.610001,54.189999,54.48,54.085148,3624500,BK
167,2024-02-15,54.790001,55.419998,54.720001,55.290001,54.889278,3641500,BK
168,2024-02-16,55.209999,55.689999,54.779999,55.150002,54.750294,3057600,BK
169,2024-02-20,54.040001,55.189999,54.029999,54.869999,54.472321,4865800,BK
170,2024-02-21,54.970001,55.299999,54.630001,55.119999,54.720509,3154300,BK
171,2024-02-22,55.310001,55.630001,55.040001,55.360001,54.958771,3041400,BK
172,2024-02-23,55.599998,56.060001,55.330002,55.639999,55.23674,3745200,BK
173,2024-02-26,55.330002,56.18,55.189999,55.279999,54.879349,3677700,BK
174,2024-02-27,55.299999,55.59,55.169998,55.549999,55.147392,2530300,BK
175,2024-02-28,55.540001,56.110001,55.380001,55.639999,55.23674,3186500,BK
176,2024-02-29,55.889999,56.25,55.630001,56.09,55.683479,7158700,BK
177,2024-03-01,55.939999,56.200001,55.27,55.490002,55.08783,2833500,BK
178,2024-03-04,55.16,56.209999,55.16,55.490002,55.08783,3890200,BK
179,2024-03-05,55.400002,56.360001,55.34,55.889999,55.484928,3945400,BK
180,2024-03-06,55.82,55.939999,55.0,55.779999,55.375725,4466900,BK
181,2024-03-07,55.880001,56.110001,55.5,55.73,55.326088,2745800,BK
182,2024-03-08,55.779999,56.16,55.43,55.470001,55.067974,3290100,BK
183,2024-03-11,55.040001,55.889999,54.880001,55.610001,55.206959,3013000,BK
184,2024-03-12,55.75,55.82,54.950001,55.119999,54.720509,3223600,BK
185,2024-03-13,55.240002,55.57,55.040001,55.279999,54.879349,4519600,BK
186,2024-03-14,55.049999,55.290001,54.220001,54.450001,54.055367,5194300,BK
187,2024-03-15,53.919998,54.650002,53.869999,54.41,54.015656,8966900,BK
188,2024-03-18,54.57,54.950001,54.209999,54.939999,54.541813,3178700,BK
189,2024-03-19,54.990002,55.290001,54.869999,55.240002,54.839642,3589200,BK
190,2024-03-20,55.139999,56.220001,54.950001,56.150002,55.743046,2352700,BK
191,2024-03-21,56.490002,57.349998,56.389999,57.279999,56.864853,3447300,BK
192,2024-03-22,57.290001,57.450001,56.41,56.470001,56.060726,2769100,BK
193,2024-03-25,56.560001,57.080002,56.419998,56.540001,56.130219,2862900,BK
194,2024-03-26,56.599998,56.990002,56.470001,56.610001,56.199711,2607600,BK
195,2024-03-27,56.900002,57.23,56.459999,56.93,56.517391,3021700,BK
196,2024-03-28,57.110001,57.889999,57.049999,57.619999,57.202393,3116300,BK
197,2024-04-01,57.459999,57.52,56.759998,56.959999,56.547173,2450000,BK
198,2024-04-02,56.98,57.34,56.849998,57.049999,56.63652,2766600,BK
199,2024-04-03,57.0,57.720001,57.0,57.66,57.242104,3289600,BK
200,2024-04-04,58.0,58.279999,56.689999,56.77,56.358551,2465300,BK
201,2024-04-05,56.639999,56.959999,56.07,56.740002,56.32877,3671100,BK
202,2024-04-08,56.970001,57.330002,56.689999,57.02,56.606739,3564700,BK
203,2024-04-09,57.240002,57.419998,56.360001,57.200001,56.785435,2759800,BK
204,2024-04-10,56.5,56.73,55.52,55.68,55.276451,3432000,BK
205,2024-04-11,55.59,55.720001,54.68,55.369999,54.968697,3396500,BK
206,2024-04-12,55.209999,55.98,54.66,55.049999,54.651016,4933900,BK
207,2024-04-15,55.810001,56.07,54.57,55.09,54.690727,6132700,BK
208,2024-04-16,55.369999,55.689999,52.639999,54.0,53.608627,8232800,BK
209,2024-04-17,54.139999,54.98,54.09,54.459999,54.065292,4513900,BK
210,2024-04-18,54.880001,55.540001,54.759998,55.25,54.849567,3473900,BK
211,2024-04-19,55.419998,56.41,55.419998,56.290001,55.88203,4420700,BK
212,2024-04-22,56.720001,57.470001,56.32,57.16,56.745724,2936300,BK
213,2024-04-23,57.139999,57.84,57.09,57.439999,57.023693,2861400,BK
214,2024-04-24,57.029999,58.009998,56.990002,57.950001,57.530003,3226000,BK
215,2024-04-25,57.299999,57.689999,56.759998,57.18,57.18,3254100,BK
216,2024-04-26,57.25,57.700001,57.080002,57.32,57.32,2058000,BK
217,2024-04-29,57.389999,57.82,57.080002,57.330002,57.330002,2638500,BK
218,2024-04-30,57.189999,57.299999,56.459999,56.490002,56.490002,3530000,BK
219,2024-05-01,56.529999,56.93,56.080002,56.459999,56.459999,4054000,BK
220,2024-05-02,56.919998,57.169998,56.310001,56.599998,56.599998,3187600,BK
221,2024-05-03,56.91,57.209999,56.48,57.0,57.0,2214000,BK
222,2024-05-06,57.5,57.599998,56.98,57.48,57.48,2403000,BK
223,2024-05-07,57.419998,57.970001,57.360001,57.400002,57.400002,2820100,BK
224,2024-05-08,57.23,57.75,57.119999,57.509998,57.509998,2939800,BK
225,2024-05-09,57.32,58.52,57.32,58.349998,58.349998,3793600,BK
226,2024-05-10,58.540001,58.740002,58.330002,58.439999,58.439999,3255500,BK
227,2024-05-13,58.610001,58.75,57.84,57.849998,57.849998,2144300,BK
228,2024-05-14,57.900002,58.450001,57.810001,58.349998,58.349998,2878900,BK
229,2024-05-15,58.630001,58.939999,58.400002,58.799999,58.799999,2710800,BK
230,2024-05-16,58.799999,59.220001,58.75,58.77,58.77,2604200,BK
231,2024-05-17,59.060001,59.549999,58.689999,59.5,59.5,2903200,BK
232,2024-05-20,59.52,59.700001,58.77,58.950001,58.950001,1928000,BK
233,2024-05-21,58.919998,59.169998,58.689999,59.080002,59.080002,2557900,BK
234,2024-05-22,58.860001,59.169998,58.48,58.970001,58.970001,3219900,BK
235,2024-05-23,58.990002,58.990002,58.110001,58.330002,58.330002,2554900,BK
236,2024-05-24,58.57,59.139999,58.509998,59.09,59.09,2098300,BK
237,2024-05-28,58.98,59.150002,58.139999,58.240002,58.240002,2402300,BK
238,2024-05-29,57.650002,57.98,57.259998,57.759998,57.759998,2873500,BK
239,2024-05-30,57.939999,58.830002,57.799999,58.419998,58.419998,4526400,BK
240,2024-05-31,58.5,59.689999,58.380001,59.610001,59.610001,5168600,BK
241,2024-06-03,59.59,59.639999,58.77,59.57,59.57,2427200,BK
242,2024-06-04,59.099998,59.389999,58.400002,58.869999,58.869999,2646100,BK
243,2024-06-05,59.049999,59.150002,58.52,58.889999,58.889999,2282900,BK
244,2024-06-06,58.880001,59.93,58.439999,59.91,59.91,3822300,BK
245,2024-06-07,59.630001,60.669998,59.580002,60.310001,60.310001,3317200,BK
246,2024-06-10,59.919998,60.869999,59.799999,60.740002,60.740002,3844200,BK
247,2024-06-11,60.369999,60.82,58.599998,58.759998,58.759998,3446000,BK
248,2024-06-12,59.580002,59.720001,58.349998,58.610001,58.610001,3105400,BK
249,2024-06-13,58.380001,58.59,57.709999,58.5,58.5,2634400,BK
250,2024-06-14,58.009998,58.400002,57.75,58.02,58.02,2323800,BK
